cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,35,1,630,264015,2480,2.3944,310,114.96366666666667,275.2690034666667,100.0,25.0,30.0
FULL,8,630,32,Qwen/Qwen3-8B_decoding-attn,35,2,630,275084,2480,2.395,310,114.86123076923076,275.09264769230765,100.0,25.0,30.0
PIECEWISE,8,930,32,Qwen/Qwen3-8B_prefill-attn,0,0,922,604272,58624,3.8071,229,159.35752631578944,606.690038436842,99.0,12.0,32.0
PIECEWISE,8,930,32,Qwen/Qwen3-8B_prefill-attn,0,1,922,589074,58624,3.8069,229,159.14989473684213,605.8677342736843,99.0,12.0,32.73684210526316
PIECEWISE,8,930,32,Qwen/Qwen3-8B_prefill-attn,0,2,922,605358,58624,3.8016,229,159.51952631578948,606.4294312421052,99.0,12.0,33.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,32,0,930,362328,3664,2.8745,458,129.48073333333335,372.19236796666667,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,32,1,930,361836,3664,2.8732,458,129.46999999999997,371.99320399999993,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,32,2,930,362125,3664,2.8738,458,129.44459999999998,371.99789147999996,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,33,0,930,374916,3664,2.8737,458,129.46606666666668,372.04663578000003,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,33,1,930,374989,3664,2.8732,458,129.5256,372.15295392,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,33,2,930,362351,3664,2.873,458,129.52353333333332,372.1211112666667,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,34,0,930,362095,3664,2.8733,458,129.56193333333334,372.2703030466667,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,34,1,930,362468,3664,2.8729,458,129.49300000000002,372.02043970000005,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,34,2,930,362441,3664,2.8742,458,129.55560000000003,372.3687055200001,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,35,0,930,375015,3664,2.874,458,129.6252666666667,372.5430164000001,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,35,1,930,362307,3664,2.8739,458,129.56453333333332,372.3555123466666,100.0,31.0,31.0
FULL,8,930,32,Qwen/Qwen3-8B_decoding-attn,35,2,930,375280,3664,2.8741,458,129.67326666666668,372.69393572666667,100.0,31.0,31.0
PIECEWISE,8,1230,32,Qwen/Qwen3-8B_prefill-attn,0,0,1230,766722,77568,3.7892,303,201.76889473684213,764.5426959368422,99.0,16.0,35.0
PIECEWISE,8,1230,32,Qwen/Qwen3-8B_prefill-attn,0,1,1230,746508,77568,3.7894,303,201.8673157894737,764.9560064526316,99.0,16.0,35.578947368421055
PIECEWISE,8,1230,32,Qwen/Qwen3-8B_prefill-attn,0,2,1230,765064,77568,3.7912,303,201.88626315789472,765.3912008842104,99.0,16.0,36.0
