cudagraph_mode,batch_size,sm_clock,input_len,model_name,kv_cache_lens,iteration,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util
FULL,256,1515,256,Qwen/Qwen3-8B,291,30,2629162,76800,9.1953,300,284.35173333333336,2614.69949352,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,292,31,2523136,76800,9.1937,300,274.31426666666664,2521.963073453333,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,293,32,2753852,76800,9.2181,300,298.42277777777775,2750.891007833333,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,294,33,2521223,76800,9.2079,300,274.3252,2525.95900908,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,295,34,2703892,76800,9.2283,300,283.2726428571429,2614.124930078572,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,296,35,2521934,76800,9.2245,300,273.59711111111113,2523.796551444445,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,297,36,2520637,76800,9.2317,300,274.1064444444445,2530.468463177778,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,298,37,2547064,76800,9.2408,300,274.21304444444445,2533.947901102222,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,299,38,2547012,76800,9.2465,300,273.9078666666667,2532.6890891333333,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,300,39,2546032,76800,9.256,300,273.84071111111115,2534.6696220444446,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,301,40,2546613,76800,9.2611,300,273.7780222222222,2535.485641602222,100.0,53.0
FULL,256,1515,256,Qwen/Qwen3-8B,302,41,2547098,76800,9.2712,300,273.9668888888889,2540.001820266667,100.0,53.0
FULL,128,1530,256,Qwen/Qwen3-8B,260,0,1965890,46080,6.9266,360,285.0835588235294,1974.6597785470587,100.0,63.61764705882353
FULL,128,1530,256,Qwen/Qwen3-8B,261,1,1996195,46080,6.9295,360,285.3815588235295,1977.5515118676474,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,262,2,1969184,46080,6.9326,360,285.62088235294124,1980.0953290000004,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,263,3,1970442,46080,6.9352,360,285.7904117647059,1982.0136636705881,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,264,4,1963874,46080,6.9372,360,280.654,1946.9529287999999,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,265,5,1851367,46080,6.9397,360,272.1865588235294,1888.893062267647,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,266,6,1833160,46080,6.941,360,262.033,1818.7710530000002,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,267,7,1910328,46080,6.9454,360,274.9369705882353,1909.5472355235295,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,268,8,1851040,46080,6.9466,360,265.1214411764706,1841.692603276471,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,269,9,1970550,46080,6.9505,360,285.9498235294118,1987.4942484411765,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,270,10,1988023,46080,6.9529,360,282.3225588235294,1962.9605192441174,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,271,11,1874029,46080,6.9554,360,269.13511764705885,1871.942397282353,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,272,12,1810153,46080,6.9568,360,262.4615882352942,1825.8927770352948,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,273,13,1932467,46080,6.9612,360,273.3483235294118,1902.8323497529414,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,274,14,1836224,46080,6.9625,360,262.4236176470588,1827.124437867647,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,275,15,1810653,46080,6.9655,360,262.37188235294116,1827.5513465294116,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,276,16,1836119,46080,6.9686,360,262.5376470588235,1829.5198472941174,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,277,17,1836359,46080,6.9714,360,262.5011470588236,1830.000496605883,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,278,18,1836400,46080,6.9759,360,262.54917647058824,1831.5168001411764,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,279,19,1835860,46080,6.9789,360,262.552705882353,1832.3290790823535,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,280,20,1974361,46080,6.9837,360,286.29791176470593,1999.4187263911767,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,281,21,1883519,46080,6.9866,360,272.0177058823529,1900.478903917647,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,282,22,1838251,46080,6.9888,360,262.84526470588236,1836.9729859764707,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,283,23,1838432,46080,6.9913,360,262.89308823529416,1837.964447779412,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,284,24,1838223,46080,6.9944,360,262.75085294117645,1837.7845658117644,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,285,25,1838385,46080,6.9968,360,262.8450882352941,1839.0745133647058,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,286,26,1838192,46080,7.0005,360,262.8384117647059,1840.0003015588234,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,287,27,1838241,46080,7.0048,360,262.91611764705885,1841.674820894118,100.0,64.0
FULL,128,1530,256,Qwen/Qwen3-8B,288,28,1838644,46080,7.0083,360,262.8021470588235,1841.7962872323528,100.0,64.1470588235294
FULL,128,1530,256,Qwen/Qwen3-8B,289,29,1838092,46080,7.0115,360,262.75991176470586,1842.341121338235,100.0,64.61764705882354
FULL,128,1530,256,Qwen/Qwen3-8B,290,30,1864633,46080,7.0151,360,262.82773529411764,1843.7628458617648,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,291,31,1928635,46080,7.0202,360,272.15991176470595,1910.6170125705887,100.0,64.97058823529412
FULL,128,1530,256,Qwen/Qwen3-8B,292,32,1840635,46080,7.023,360,262.8243823529412,1845.8156372647059,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,293,33,1865442,46080,7.0273,360,263.0150882352941,1848.2859295558824,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,294,34,1839500,46080,7.0318,360,262.98267647058816,1849.2415844058817,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,295,35,1865602,46080,7.0365,360,262.97276470588235,1850.4078588529412,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,296,36,1839305,46080,7.0414,360,263.09608823529413,1852.5647957,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,297,37,1865357,46080,7.0456,360,262.9753823529412,1852.8193539058827,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,298,38,1839073,46080,7.0507,360,262.9334117647059,1853.864606329412,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,299,39,1839124,46080,7.0544,360,263.05567647058825,1855.6999640941178,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,300,40,1865376,46080,7.0583,360,262.9361470588235,1855.8822067852939,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,301,41,1865060,46080,7.062,360,262.7949705882353,1855.8580822941176,100.0,65.0
FULL,128,1530,256,Qwen/Qwen3-8B,302,42,1839798,46080,7.0667,360,262.7965588235294,1857.1044422382352,100.0,65.0
FULL,64,1530,256,Qwen/Qwen3-8B,259,0,1875088,28800,7.4581,450,250.49261111111113,1868.1989429277778,100.0,63.0
FULL,64,1530,256,Qwen/Qwen3-8B,260,1,1873831,28800,7.4627,450,249.91138888888892,1865.0137218611114,100.0,63.0
FULL,64,1530,256,Qwen/Qwen3-8B,261,2,1873525,28800,7.4652,450,249.92816666666664,1865.7637498,100.0,63.0
FULL,64,1530,256,Qwen/Qwen3-8B,262,3,1848847,28800,7.4676,450,250.04938888888884,1867.2688164666663,100.0,63.0
FULL,64,1530,256,Qwen/Qwen3-8B,263,4,1873159,28800,7.4692,450,249.94663888888888,1866.9014351888889,100.0,63.0
FULL,64,1530,256,Qwen/Qwen3-8B,264,5,1873366,28800,7.4706,450,249.90555555555562,1866.9444433333338,100.0,63.0
FULL,64,1530,256,Qwen/Qwen3-8B,265,6,1872949,28800,7.4721,450,249.93636111111107,1867.5494838583331,100.0,63.0
FULL,64,1530,256,Qwen/Qwen3-8B,266,7,1848032,28800,7.4735,450,249.85133333333326,1867.263939666666,100.0,63.0
FULL,64,1530,256,Qwen/Qwen3-8B,267,8,1872468,28800,7.4744,450,249.79279999999994,1867.0513043199996,100.0,63.0
FULL,64,1530,256,Qwen/Qwen3-8B,268,9,1872519,28800,7.4754,450,249.80713888888886,1867.4082860499996,100.0,63.0
FULL,64,1530,256,Qwen/Qwen3-8B,269,10,1847369,28800,7.4762,450,249.82674999999998,1867.75474835,100.0,63.72222222222222
FULL,64,1530,256,Qwen/Qwen3-8B,270,11,1871925,28800,7.4772,450,249.78962857142855,1867.7270107542856,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,271,12,1871735,28800,7.4787,450,249.7658055555556,1867.9235300083337,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,272,13,1871618,28800,7.4798,450,249.65205555555556,1867.3474451444445,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,273,14,1871480,28800,7.4816,450,249.6553611111111,1867.8215496888888,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,274,15,1870955,28800,7.4828,450,249.60605555555554,1867.752192511111,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,275,16,1870985,28800,7.4846,450,249.58791666666664,1868.0657210833333,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,276,17,1870709,28800,7.4871,450,249.54719444444441,1868.3847995249998,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,277,18,1870392,28800,7.4899,450,249.66255555555557,1869.9475748555556,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,278,19,1870043,28800,7.4909,450,249.5839722222222,1869.6085775194442,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,279,20,1870060,28800,7.4924,450,249.9602222222222,1872.8019689777775,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,280,21,1870332,28800,7.4933,450,249.51175,1869.666396275,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,281,22,1869957,28800,7.4952,450,249.46863888888888,1869.8173421999998,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,282,23,1869886,28800,7.4956,450,249.5406666666667,1870.4570210666668,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,283,24,1870498,28800,7.4971,450,249.49688888888892,1870.503125688889,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,284,25,1870124,28800,7.4971,450,249.54780555555558,1870.8848530305556,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,285,26,1869190,28800,7.4996,450,249.4282222222222,1870.6118953777775,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,286,27,1870568,28800,7.4997,450,249.61150000000004,1872.0113665500003,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,287,28,1869988,28800,7.5013,450,249.3944722222222,1870.7827544805552,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,288,29,1870539,28800,7.5025,450,249.51388888888889,1871.9779513888889,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,289,30,1895258,28800,7.5037,450,249.62436111111114,1873.1063184694447,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,290,31,1870437,28800,7.5053,450,249.58741666666663,1873.2284383083331,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,291,32,1869935,28800,7.5066,450,249.59538888888886,1873.6127462333332,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,292,33,1895628,28800,7.5078,450,249.59930555555562,1873.9416662500003,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,293,34,1870030,28800,7.5091,450,249.49552777777777,1873.4868676361111,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,294,35,1870280,28800,7.5104,450,249.5099444444444,1873.919486755555,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,295,36,1870684,28800,7.5122,450,249.62972222222217,1875.2683992777775,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,296,37,1870564,28800,7.5138,450,249.5146388888889,1874.8030936833334,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,297,38,1870941,28800,7.517,450,249.6128888888889,1876.340085777778,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,298,39,1870500,28800,7.5193,450,249.4772777777778,1875.8944947944447,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,299,40,1870626,28800,7.5209,450,249.58488888888894,1877.1029908444448,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,300,41,1895531,28800,7.5225,450,249.62122222222226,1877.775644166667,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,301,42,1895161,28800,7.5241,450,249.5601666666667,1877.7156500166668,100.0,64.0
FULL,64,1530,256,Qwen/Qwen3-8B,302,43,1894926,28800,7.5259,450,249.20780555555555,1875.5130238305555,100.0,64.0
FULL,16,1530,256,Qwen/Qwen3-8B,258,0,1785982,8640,7.681,540,235.0732162162162,1805.5973737567565,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,259,1,1808428,8640,7.6824,540,234.97835135135142,1805.1976864216222,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,260,2,1807254,8640,7.6839,540,234.90008108108103,1804.9487330189186,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,261,3,1806484,8640,7.6849,540,234.8443513513514,1804.7553557000003,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,262,4,1806538,8640,7.6864,540,234.77305405405403,1804.5596026810808,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,263,5,1805833,8640,7.6877,540,234.7044594594595,1804.337472986487,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,264,6,1805222,8640,7.6879,540,234.66254054054053,1804.0621454216216,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,265,7,1805164,8640,7.6913,540,234.5425135135135,1803.9368341864865,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,266,8,1804825,8640,7.6908,540,234.62721621621623,1804.4709944756758,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,267,9,1804739,8640,7.6894,540,234.5084054054054,1803.2289325243244,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,268,10,1804798,8640,7.691,540,234.63797297297296,1804.600650135135,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,269,11,1804750,8640,7.693,540,234.64984210526313,1805.161235315789,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,270,12,1804607,8640,7.6922,540,234.4935675675676,1803.7714204432434,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,271,13,1804826,8640,7.6924,540,234.59799999999996,1804.6216551999996,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,272,14,1804224,8640,7.6928,540,234.4608918918919,1803.660749145946,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,273,15,1803971,8640,7.6937,540,234.4712702702703,1803.9516120783787,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,274,16,1803752,8640,7.6953,540,234.43210810810808,1804.025401524324,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,275,17,1803518,8640,7.6959,540,234.50924324324322,1804.7596850756754,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,276,18,1803999,8640,7.6958,540,234.39300000000003,1803.8416494000003,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,277,19,1804355,8640,7.6958,540,234.48937837837838,1804.5833581243244,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,278,20,1804385,8640,7.6984,540,234.47656756756757,1805.0944077621623,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,279,21,1804919,8640,7.6982,540,234.53602702702705,1805.5052432594596,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,280,22,1805024,8640,7.6994,540,234.59624324324324,1806.250315227027,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,281,23,1805605,8640,7.6992,540,234.6754864864865,1806.813505556757,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,282,24,1806286,8640,7.7004,540,234.86945945945942,1808.5887856216214,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,283,25,1807005,8640,7.7019,540,234.78389189189187,1808.282056962162,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,284,26,1807306,8640,7.7021,540,234.8957027027027,1809.1901917864864,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,285,27,1807884,8640,7.7022,540,235.03594594594588,1810.2938628648644,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,286,28,1808015,8640,7.703,540,235.06791891891893,1810.7281794324326,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,287,29,1808549,8640,7.703,540,235.0953513513513,1810.939491459459,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,288,30,1808853,8640,7.7045,540,235.1463513513513,1811.6850639864863,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,289,31,1808928,8640,7.7062,540,234.91151351351348,1810.2751054378375,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,290,32,1809640,8640,7.7068,540,234.59718918918918,1807.9936176432432,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,291,33,1810445,8640,7.7075,540,235.23118421052632,1813.0443523026315,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,292,34,1810029,8640,7.7072,540,235.5928108108108,1815.760911481081,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,293,35,1810741,8640,7.7093,540,235.36127027027027,1814.4706408945945,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,294,36,1810873,8640,7.7099,540,235.36537837837844,1814.64353075946,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,295,37,1811626,8640,7.7103,540,235.39837837837837,1814.9921168108108,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,296,38,1812085,8640,7.7108,540,235.4314054054054,1815.3644808,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,297,39,1811984,8640,7.7119,540,235.47145945945945,1815.9323482054053,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,298,40,1836185,8640,7.7124,540,235.5937567567568,1816.993289610811,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,299,41,1835932,8640,7.7122,540,235.59010810810813,1816.9180317513515,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,300,42,1836181,8640,7.7128,540,235.6486842105263,1817.5111715789474,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,301,43,1836833,8640,7.7148,540,235.69175675675675,1818.314765027027,100.0,65.0
FULL,16,1530,256,Qwen/Qwen3-8B,302,44,1813910,8640,7.7153,540,235.73237837837837,1818.7460189027026,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,257,0,1869189,4800,8.2457,600,228.04955,1880.4281744349998,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,258,1,1891128,4800,8.2503,600,228.062075,1881.5805373724997,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,259,2,1891047,4800,8.251,600,228.00995000000003,1881.31009745,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,260,3,1890614,4800,8.2532,600,227.94576923076923,1881.2820226153844,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,261,4,1889900,4800,8.258,600,227.86625000000004,1881.7194925000001,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,262,5,1889765,4800,8.26,600,227.921725,1882.6334485,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,263,6,1889656,4800,8.2624,600,227.82952500000002,1882.41866736,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,264,7,1890062,4800,8.2625,600,227.80455,1882.2350943749998,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,265,8,1890309,4800,8.2608,600,227.84537499999996,1882.1850737999996,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,266,9,1867693,4800,8.2602,600,227.93647499999997,1882.8008707949996,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,267,10,1867342,4800,8.2617,600,227.96352500000003,1883.3662544925,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,268,11,1867530,4800,8.2623,600,227.88954999999996,1882.8918289649996,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,269,12,1867676,4800,8.2638,600,227.94804999999997,1883.7170955899996,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,270,13,1867962,4800,8.2648,600,228.02275,1884.5624242,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,271,14,1867934,4800,8.2641,600,228.03000000000003,1884.462723,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,272,15,1868345,4800,8.2632,600,228.04340000000002,1884.36822288,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,273,16,1868608,4800,8.265,600,228.084225,1885.1161196250002,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,274,17,1868779,4800,8.2635,600,228.13297500000004,1885.1768389125004,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,275,18,1868814,4800,8.2646,600,228.08195,1885.00608397,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,276,19,1868474,4800,8.266,600,228.05920000000006,1885.1373472000005,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,277,20,1868935,4800,8.2663,600,228.12640000000002,1885.76126032,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,278,21,1892012,4800,8.267,600,228.18255,1886.3851408499997,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,279,22,1892413,4800,8.267,600,228.19584999999998,1886.4950919499997,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,280,23,1891699,4800,8.2674,600,228.2714,1887.2109723600001,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,281,24,1891371,4800,8.2684,600,228.01174999999998,1885.2923536999997,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,282,25,1891149,4800,8.2657,600,227.92065000000002,1883.9237167050003,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,283,26,1890542,4800,8.268,600,227.89522499999998,1884.2377203,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,284,27,1890454,4800,8.2678,600,228.03349999999995,1885.3353712999995,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,285,28,1889991,4800,8.2679,600,227.81415,1883.5446107849998,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,286,29,1889643,4800,8.2687,600,227.97937499999998,1885.0930580625,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,287,30,1889548,4800,8.269,600,228.166525,1886.708995225,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,288,31,1888094,4800,8.2775,600,227.6449,1884.33065975,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,289,32,1887472,4800,8.2788,600,227.5093,1883.5039928400001,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,290,33,1865334,4800,8.2774,600,227.60147500000002,1883.9484491650003,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,291,34,1887002,4800,8.2804,600,227.49092499999998,1883.7158553699999,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,292,35,1886498,4800,8.2797,600,227.4602,1883.30221794,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,293,36,1886182,4800,8.2801,600,227.36130000000003,1882.57430013,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,294,37,1885947,4800,8.2793,600,227.40592500000002,1882.7618748525001,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,295,38,1884523,4800,8.2823,600,227.28209999999999,1882.4185368299998,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,296,39,1884535,4800,8.2832,600,227.22214999999997,1882.1265128799998,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,297,40,1884726,4800,8.283,600,227.18157499999998,1881.7449857249997,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,298,41,1884437,4800,8.28,600,227.18925,1881.1269899999998,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,299,42,1883804,4800,8.2844,600,227.08959999999996,1881.3010822399997,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,300,43,1883098,4800,8.2845,600,227.16045000000003,1881.9107480250002,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,301,44,1882836,4800,8.2843,600,226.954725,1880.1610283175,100.0,65.0
FULL,8,1530,256,Qwen/Qwen3-8B,302,45,1882523,4800,8.2858,600,226.900025,1880.048227145,100.0,65.0
FULL,512,1807,256,Qwen/Qwen3-8B,263,0,2826115,92160,8.0474,180,350.39549999999997,2819.7727466999995,100.0,50.0
FULL,512,1807,256,Qwen/Qwen3-8B,265,2,2849869,92160,8.0652,180,352.4211,2842.3466557200004,100.0,51.0
FULL,512,1807,256,Qwen/Qwen3-8B,266,3,2855190,92160,8.072,180,352.88680000000005,2848.5022496,100.0,51.0
FULL,512,1807,256,Qwen/Qwen3-8B,267,4,2859141,92160,8.0807,180,353.12672499999996,2853.5111267075,100.0,51.0
FULL,512,1807,256,Qwen/Qwen3-8B,268,5,2863343,92160,8.0874,180,354.16035,2864.23641459,100.0,51.0
FULL,512,1807,256,Qwen/Qwen3-8B,269,6,2866054,92160,8.0952,180,354.0833870967743,2866.3758352258074,100.0,51.0
FULL,512,1807,256,Qwen/Qwen3-8B,270,7,2868268,92160,8.1028,180,354.34999999999997,2871.22718,100.0,51.0
FULL,512,1815,256,Qwen/Qwen3-8B,271,7,2869683,92160,8.1088,180,354.6471212121212,2875.7625764848485,100.0,51.0
FULL,512,1807,256,Qwen/Qwen3-8B,272,9,2871150,92160,8.115,180,354.7157272727273,2878.5181268181823,100.0,51.0
FULL,512,1807,256,Qwen/Qwen3-8B,282,19,2904152,92160,8.1959,180,354.0562272727273,2901.809433104546,100.0,51.77272727272727
FULL,512,1815,256,Qwen/Qwen3-8B,283,19,2902611,92160,8.2039,180,354.4206470588235,2907.631546405882,100.0,52.0
FULL,512,1807,256,Qwen/Qwen3-8B,285,22,2899526,92160,8.2218,180,353.73213793103446,2908.3148916413793,100.0,52.0
FULL,512,1815,256,Qwen/Qwen3-8B,287,23,2933223,92160,8.2379,180,353.53532,2912.388612628,100.0,52.0
FULL,512,1815,256,Qwen/Qwen3-8B,288,24,2897610,92160,8.2461,180,353.4689375,2914.74020551875,100.0,52.0
