batch_size,sm_clock,input_len,model_name,kv_cache_lens,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J
128,630,256,nvidia/Qwen3-8B-NVFP4,278,1012004,38400,8.0224,300,124.9784871794872,1002.6274155487181
128,630,256,nvidia/Qwen3-8B-NVFP4,279,999649,38400,8.0224,300,125.19470000000001,1004.3619612800001
128,630,256,nvidia/Qwen3-8B-NVFP4,280,1012924,38400,8.0245,300,125.2456153846154,1005.0334406538462
128,630,256,nvidia/Qwen3-8B-NVFP4,281,1001222,38400,8.0271,300,125.25010256410259,1005.395098292308
128,630,256,nvidia/Qwen3-8B-NVFP4,282,1001788,38400,8.0265,300,125.40020512820513,1006.5247464615385
128,630,256,nvidia/Qwen3-8B-NVFP4,283,1015078,38400,8.027,300,125.33856410256412,1006.0926540512821
128,630,256,nvidia/Qwen3-8B-NVFP4,284,1002577,38400,8.028,300,125.39737500000001,1006.6901265000001
128,630,256,nvidia/Qwen3-8B-NVFP4,285,1016197,38400,8.0296,300,125.52623076923075,1007.9254225846153
128,630,256,nvidia/Qwen3-8B-NVFP4,286,1003700,38400,8.0334,300,125.59327499999999,1008.941015385
128,630,256,nvidia/Qwen3-8B-NVFP4,287,1016991,38400,8.0336,300,125.66869230769233,1009.572006523077
128,630,256,nvidia/Qwen3-8B-NVFP4,288,1004930,38400,8.0397,300,125.455975,1008.6284022074999
128,630,256,nvidia/Qwen3-8B-NVFP4,289,1018070,38400,8.0371,300,125.93579487179487,1012.1585769641026
128,630,256,nvidia/Qwen3-8B-NVFP4,290,1006119,38400,8.0385,300,125.87027499999999,1011.8082055875001
128,630,256,nvidia/Qwen3-8B-NVFP4,291,1019085,38400,8.0396,300,126.01499999999996,1013.1101939999996
128,630,256,nvidia/Qwen3-8B-NVFP4,292,1007915,38400,8.0414,300,126.033575,1013.486390005
128,630,256,nvidia/Qwen3-8B-NVFP4,293,1008204,38400,8.0434,300,125.99202564102565,1013.4042590410257
128,630,256,nvidia/Qwen3-8B-NVFP4,294,1021274,38400,8.045,300,126.318925,1016.2357516249999
128,630,256,nvidia/Qwen3-8B-NVFP4,295,1009192,38400,8.046,300,126.14528205128208,1014.9649393846155
128,630,256,nvidia/Qwen3-8B-NVFP4,296,1022215,38400,8.0481,300,126.27730769230769,1016.2924000384614
128,630,256,nvidia/Qwen3-8B-NVFP4,297,1022487,38400,8.0501,300,126.20015000000001,1015.9238275150001
128,630,256,nvidia/Qwen3-8B-NVFP4,298,1011069,38400,8.0509,300,127.46205128205129,1026.1842286666667
128,630,256,nvidia/Qwen3-8B-NVFP4,299,1011222,38400,8.0522,300,126.43653846153848,1018.092295
128,630,256,nvidia/Qwen3-8B-NVFP4,300,1024485,38400,8.0541,300,126.61507500000002,1019.7704755575002
128,630,256,nvidia/Qwen3-8B-NVFP4,301,1024930,38400,8.0555,300,126.57348717948716,1019.6127259743589
128,630,256,nvidia/Qwen3-8B-NVFP4,302,1012923,38400,8.0562,300,126.800675,1021.531597935
64,630,256,nvidia/Qwen3-8B-NVFP4,259,990017,24000,8.8306,375,112.55141860465119,993.8965571302328
64,630,256,nvidia/Qwen3-8B-NVFP4,260,990021,24000,8.8324,375,112.53025581395352,993.912231451163
64,630,256,nvidia/Qwen3-8B-NVFP4,261,990257,24000,8.8348,375,112.63823255813955,995.1362570046513
64,630,256,nvidia/Qwen3-8B-NVFP4,262,1001783,24000,8.837,375,112.63786046511628,995.3807729302325
64,630,256,nvidia/Qwen3-8B-NVFP4,263,1002460,24000,8.8388,375,112.73027272727272,996.4003345818182
64,630,256,nvidia/Qwen3-8B-NVFP4,264,991409,24000,8.8402,375,112.73802325581397,996.6266731860466
64,630,256,nvidia/Qwen3-8B-NVFP4,265,991665,24000,8.8398,375,112.84065116279068,997.4887881488371
64,630,256,nvidia/Qwen3-8B-NVFP4,266,1003231,24000,8.839,375,112.86723255813953,997.6334685813954
64,630,256,nvidia/Qwen3-8B-NVFP4,267,1003817,24000,8.839,375,112.88411627906974,997.7827037906975
64,630,256,nvidia/Qwen3-8B-NVFP4,268,992909,24000,8.8404,375,112.83858139534884,997.538194967442
64,630,256,nvidia/Qwen3-8B-NVFP4,269,993244,24000,8.8382,375,113.02423255813952,998.9307721953487
64,630,256,nvidia/Qwen3-8B-NVFP4,270,1005624,24000,8.8395,375,113.09362790697674,999.6911238837208
64,630,256,nvidia/Qwen3-8B-NVFP4,271,1004590,24000,8.8388,375,112.89662790697673,997.870714744186
64,630,256,nvidia/Qwen3-8B-NVFP4,272,994458,24000,8.8389,375,113.06344186046509,999.3564562604649
64,630,256,nvidia/Qwen3-8B-NVFP4,273,995307,24000,8.8403,375,113.16081395348837,1000.3755435930232
64,630,256,nvidia/Qwen3-8B-NVFP4,274,1006719,24000,8.8372,375,113.20772093023257,1000.4392714046512
64,630,256,nvidia/Qwen3-8B-NVFP4,275,1006603,24000,8.8422,375,113.19765116279072,1000.9162711116281
64,630,256,nvidia/Qwen3-8B-NVFP4,276,996475,24000,8.8389,375,113.31604651162793,1001.5892035116282
64,630,256,nvidia/Qwen3-8B-NVFP4,277,996645,24000,8.8389,375,113.27213636363636,1001.2010861045455
64,630,256,nvidia/Qwen3-8B-NVFP4,278,1009008,24000,8.8385,375,113.41616279069767,1002.4287548255813
64,630,256,nvidia/Qwen3-8B-NVFP4,279,1008763,24000,8.837,375,113.38860465116277,1002.0150993023253
64,630,256,nvidia/Qwen3-8B-NVFP4,280,997655,24000,8.8388,375,113.53302325581396,1003.4956859534885
64,630,256,nvidia/Qwen3-8B-NVFP4,281,998567,24000,8.8387,375,113.5505581395349,1003.6393182279071
64,630,256,nvidia/Qwen3-8B-NVFP4,282,998935,24000,8.8371,375,113.63697674418601,1004.2213271860462
64,630,256,nvidia/Qwen3-8B-NVFP4,283,1010165,24000,8.839,375,113.6236511627907,1004.319452627907
64,630,256,nvidia/Qwen3-8B-NVFP4,284,1011004,24000,8.838,375,113.68016279069771,1004.7052787441862
64,630,256,nvidia/Qwen3-8B-NVFP4,285,999485,24000,8.8394,375,113.75151162790695,1005.4951118837206
64,630,256,nvidia/Qwen3-8B-NVFP4,286,1000252,24000,8.8413,375,113.82795348837209,1006.3870851767442
64,630,256,nvidia/Qwen3-8B-NVFP4,287,1011815,24000,8.8419,375,113.99246511627908,1007.909977311628
64,630,256,nvidia/Qwen3-8B-NVFP4,288,1013528,24000,8.8433,375,113.89597674418607,1007.2162911418606
64,630,256,nvidia/Qwen3-8B-NVFP4,289,1001596,24000,8.8435,375,113.79320930232558,1006.3302464651164
64,630,256,nvidia/Qwen3-8B-NVFP4,290,1013958,24000,8.844,375,113.98739534883723,1008.1045244651164
64,630,256,nvidia/Qwen3-8B-NVFP4,291,1014253,24000,8.8447,375,114.03116279069765,1008.5714255348835
64,630,256,nvidia/Qwen3-8B-NVFP4,292,1002403,24000,8.8455,375,113.98216279069766,1008.229220965116
64,630,256,nvidia/Qwen3-8B-NVFP4,293,1002677,24000,8.8458,375,114.0353023255814,1008.733477311628
64,630,256,nvidia/Qwen3-8B-NVFP4,294,1015011,24000,8.8462,375,114.10479069767443,1009.3937994697675
64,630,256,nvidia/Qwen3-8B-NVFP4,295,1004449,24000,8.8469,375,114.20118604651162,1010.3264728348837
64,630,256,nvidia/Qwen3-8B-NVFP4,296,1004422,24000,8.8463,375,114.23660465116279,1010.5712757255814
64,630,256,nvidia/Qwen3-8B-NVFP4,297,1016819,24000,8.8461,375,114.27890697674417,1010.9226390069765
64,630,256,nvidia/Qwen3-8B-NVFP4,298,1005840,24000,8.8474,375,114.42837209302326,1012.393579255814
64,630,256,nvidia/Qwen3-8B-NVFP4,299,1005399,24000,8.8489,375,114.34753488372094,1011.8499014325582
64,630,256,nvidia/Qwen3-8B-NVFP4,300,1017483,24000,8.8487,375,114.3193023255814,1011.5772104883721
64,630,256,nvidia/Qwen3-8B-NVFP4,301,1006396,24000,8.8495,375,114.4067906976744,1012.4428942790696
64,630,256,nvidia/Qwen3-8B-NVFP4,302,1006715,24000,8.8498,375,114.41351162790697,1012.5366952046511
16,630,256,nvidia/Qwen3-8B-NVFP4,258,942278,6720,9.447,420,100.30999999999999,947.6285699999999
16,630,256,nvidia/Qwen3-8B-NVFP4,259,941909,6720,9.4469,420,100.33634782608695,947.8674442782608
16,630,256,nvidia/Qwen3-8B-NVFP4,260,941445,6720,9.4462,420,100.2369347826087,946.8581333434782
16,630,256,nvidia/Qwen3-8B-NVFP4,261,941060,6720,9.4505,420,100.16072340425534,946.5689165319151
16,630,256,nvidia/Qwen3-8B-NVFP4,262,941162,6720,9.4481,420,100.22895652173915,946.9732041130437
16,630,256,nvidia/Qwen3-8B-NVFP4,263,950726,6720,9.4543,420,100.1342391304348,946.6991370108698
16,630,256,nvidia/Qwen3-8B-NVFP4,264,950946,6720,9.4525,420,100.17182608695651,946.8741860869565
16,630,256,nvidia/Qwen3-8B-NVFP4,265,950927,6720,9.4515,420,100.20493478260869,947.086941097826
16,630,256,nvidia/Qwen3-8B-NVFP4,266,951590,6720,9.4499,420,100.16115217391304,946.5128719282608
16,630,256,nvidia/Qwen3-8B-NVFP4,267,950886,6720,9.4549,420,100.23760869565218,947.7365664565218
16,630,256,nvidia/Qwen3-8B-NVFP4,268,950948,6720,9.4528,420,100.13486956521739,946.5548950260869
16,630,256,nvidia/Qwen3-8B-NVFP4,269,940918,6720,9.4528,420,100.14650000000002,946.6648352000002
16,630,256,nvidia/Qwen3-8B-NVFP4,270,941234,6720,9.4533,420,100.20789130434785,947.2952588673916
16,630,256,nvidia/Qwen3-8B-NVFP4,271,941350,6720,9.4543,420,100.22910869565219,947.5960623413044
16,630,256,nvidia/Qwen3-8B-NVFP4,272,951642,6720,9.4513,420,100.24671739130433,947.4618000804346
16,630,256,nvidia/Qwen3-8B-NVFP4,273,951814,6720,9.4529,420,100.27623913043479,947.901260876087
16,630,256,nvidia/Qwen3-8B-NVFP4,274,951453,6720,9.4551,420,100.30634782608696,948.4065493304348
16,630,256,nvidia/Qwen3-8B-NVFP4,275,951988,6720,9.4523,420,100.2885,947.9569885499999
16,630,256,nvidia/Qwen3-8B-NVFP4,276,951977,6720,9.4552,420,100.38426086956521,949.153263373913
16,630,256,nvidia/Qwen3-8B-NVFP4,277,942009,6720,9.4556,420,100.36184782608697,948.981488304348
16,630,256,nvidia/Qwen3-8B-NVFP4,278,942285,6720,9.4585,420,100.31999999999998,948.8767199999999
16,630,256,nvidia/Qwen3-8B-NVFP4,279,941924,6720,9.4579,420,100.24404347826085,948.0981388130433
16,630,256,nvidia/Qwen3-8B-NVFP4,280,951858,6720,9.4603,420,100.30167391304344,948.8839257195649
16,630,256,nvidia/Qwen3-8B-NVFP4,281,952254,6720,9.4588,420,100.3969347826087,949.6345267217391
16,630,256,nvidia/Qwen3-8B-NVFP4,282,952169,6720,9.4572,420,100.29404347826086,948.5008279826086
16,630,256,nvidia/Qwen3-8B-NVFP4,283,942192,6720,9.4619,420,100.32668085106384,949.2810215446809
16,630,256,nvidia/Qwen3-8B-NVFP4,284,942936,6720,9.4567,420,100.40484782608695,949.4985244369565
16,630,256,nvidia/Qwen3-8B-NVFP4,285,952612,6720,9.4596,420,100.34545652173914,949.2278805130436
16,630,256,nvidia/Qwen3-8B-NVFP4,286,952873,6720,9.4562,420,100.37943478260873,949.2080111913048
16,630,256,nvidia/Qwen3-8B-NVFP4,287,953123,6720,9.4584,420,100.42147826086955,949.8265099826085
16,630,256,nvidia/Qwen3-8B-NVFP4,288,953281,6720,9.4572,420,100.37432608695654,949.2600766695655
16,630,256,nvidia/Qwen3-8B-NVFP4,289,943131,6720,9.4581,420,100.39776595744681,949.5721102021276
16,630,256,nvidia/Qwen3-8B-NVFP4,290,942512,6720,9.4617,420,100.33230434782608,949.3141640478261
16,630,256,nvidia/Qwen3-8B-NVFP4,291,953064,6720,9.4606,420,100.39108695652173,949.7599172608694
16,630,256,nvidia/Qwen3-8B-NVFP4,292,952990,6720,9.4604,420,100.45413043478261,950.3362555652175
16,630,256,nvidia/Qwen3-8B-NVFP4,293,953257,6720,9.4644,420,100.46384782608696,950.8300413652174
16,630,256,nvidia/Qwen3-8B-NVFP4,294,943505,6720,9.4604,420,100.46419565217391,950.431476547826
16,630,256,nvidia/Qwen3-8B-NVFP4,295,953370,6720,9.4618,420,100.50202127659573,950.9300249148935
16,630,256,nvidia/Qwen3-8B-NVFP4,296,953843,6720,9.4614,420,100.52347826086957,951.0928372173912
16,630,256,nvidia/Qwen3-8B-NVFP4,297,953799,6720,9.4607,420,100.52108695652174,950.9998473695651
16,630,256,nvidia/Qwen3-8B-NVFP4,298,953891,6720,9.4638,420,100.50676086956526,951.1758835173918
16,630,256,nvidia/Qwen3-8B-NVFP4,299,943894,6720,9.4636,420,100.52741304347823,951.3512260782605
16,630,256,nvidia/Qwen3-8B-NVFP4,300,954025,6720,9.4634,420,100.52756521739127,951.3325606782605
16,630,256,nvidia/Qwen3-8B-NVFP4,301,954289,6720,9.4629,420,100.48004347826088,950.8326034304348
16,630,256,nvidia/Qwen3-8B-NVFP4,302,954537,6720,9.4627,420,100.57615217391302,951.7219551760867
8,630,256,nvidia/Qwen3-8B-NVFP4,258,902921,3360,9.2403,420,98.15822222222222,907.0114208
8,630,256,nvidia/Qwen3-8B-NVFP4,259,912418,3360,9.2436,420,98.37531111111112,909.3420257866668
8,630,256,nvidia/Qwen3-8B-NVFP4,260,912740,3360,9.2432,420,98.1656888888889,907.3650955377778
8,630,256,nvidia/Qwen3-8B-NVFP4,261,912699,3360,9.2456,420,98.19733333333333,907.8932650666666
8,630,256,nvidia/Qwen3-8B-NVFP4,262,902794,3360,9.2512,420,98.23086666666667,908.7533937066668
8,630,256,nvidia/Qwen3-8B-NVFP4,263,902569,3360,9.254,420,98.18893333333334,908.6403890666667
8,630,256,nvidia/Qwen3-8B-NVFP4,264,902529,3360,9.2527,420,98.0351739130435,907.0900536652176
8,630,256,nvidia/Qwen3-8B-NVFP4,265,902698,3360,9.2536,420,98.2580222222222,909.2404344355554
8,630,256,nvidia/Qwen3-8B-NVFP4,266,902371,3360,9.2531,420,98.17744444444446,908.445711188889
8,630,256,nvidia/Qwen3-8B-NVFP4,267,911956,3360,9.2522,420,98.14844444444445,908.089037688889
8,630,256,nvidia/Qwen3-8B-NVFP4,268,911966,3360,9.254,420,98.17266666666667,908.4898573333334
8,630,256,nvidia/Qwen3-8B-NVFP4,269,912137,3360,9.2524,420,98.09380000000002,907.6030751200001
8,630,256,nvidia/Qwen3-8B-NVFP4,270,912331,3360,9.2532,420,98.20731111111112,908.7318911733335
8,630,256,nvidia/Qwen3-8B-NVFP4,271,912308,3360,9.2549,420,98.30824444444443,909.8329715088886
8,630,256,nvidia/Qwen3-8B-NVFP4,272,912456,3360,9.2508,420,98.22451111111113,908.6553073866668
8,630,256,nvidia/Qwen3-8B-NVFP4,273,902650,3360,9.2523,420,98.19495555555554,908.5291872866665
8,630,256,nvidia/Qwen3-8B-NVFP4,274,902653,3360,9.2541,420,98.1408,908.2047772799999
8,630,256,nvidia/Qwen3-8B-NVFP4,275,902933,3360,9.2533,420,98.26402222222222,909.2664768288888
8,630,256,nvidia/Qwen3-8B-NVFP4,276,902859,3360,9.2521,420,98.19684444444442,908.5270244844443
8,630,256,nvidia/Qwen3-8B-NVFP4,277,903092,3360,9.2543,420,98.26779999999997,909.3997015399998
8,630,256,nvidia/Qwen3-8B-NVFP4,278,912671,3360,9.2548,420,98.35511111111113,910.2568823111112
8,630,256,nvidia/Qwen3-8B-NVFP4,279,912369,3360,9.2551,420,98.2159347826087,908.9982980065218
8,630,256,nvidia/Qwen3-8B-NVFP4,280,912854,3360,9.2542,420,98.25793333333336,909.2985666533336
8,630,256,nvidia/Qwen3-8B-NVFP4,281,912876,3360,9.2554,420,98.21937777777778,909.0596290844444
8,630,256,nvidia/Qwen3-8B-NVFP4,282,912963,3360,9.2544,420,98.28313333333335,909.5514291200002
8,630,256,nvidia/Qwen3-8B-NVFP4,283,912868,3360,9.256,420,98.25040000000003,909.4057024000002
8,630,256,nvidia/Qwen3-8B-NVFP4,284,913017,3360,9.2525,420,98.31895555555556,909.6961362777778
8,630,256,nvidia/Qwen3-8B-NVFP4,285,912757,3360,9.2574,420,98.22673333333333,909.32416116
8,630,256,nvidia/Qwen3-8B-NVFP4,286,913003,3360,9.2551,420,98.2759777777778,909.5540019311113
8,630,256,nvidia/Qwen3-8B-NVFP4,287,913202,3360,9.2677,420,98.22353333333334,910.3062398733333
8,630,256,nvidia/Qwen3-8B-NVFP4,288,913119,3360,9.2575,420,98.25824444444444,909.6256979444445
8,630,256,nvidia/Qwen3-8B-NVFP4,289,913163,3360,9.2615,420,98.28222222222222,910.2408011111111
8,630,256,nvidia/Qwen3-8B-NVFP4,290,913168,3360,9.2588,420,98.27982222222221,909.953217991111
8,630,256,nvidia/Qwen3-8B-NVFP4,291,913272,3360,9.2617,420,98.40428888888887,911.391002402222
8,630,256,nvidia/Qwen3-8B-NVFP4,292,913609,3360,9.2609,420,98.28534782608696,910.2107776826088
8,630,256,nvidia/Qwen3-8B-NVFP4,293,913488,3360,9.2597,420,98.3638888888889,910.8201019444446
8,630,256,nvidia/Qwen3-8B-NVFP4,294,913523,3360,9.2568,420,98.19108888888887,908.9352716266665
8,630,256,nvidia/Qwen3-8B-NVFP4,295,913933,3360,9.2597,420,98.4254,911.38967638
8,630,256,nvidia/Qwen3-8B-NVFP4,296,913484,3360,9.2607,420,98.3498,910.78799286
8,630,256,nvidia/Qwen3-8B-NVFP4,297,913998,3360,9.2613,420,98.32017777777777,910.5726624533334
8,630,256,nvidia/Qwen3-8B-NVFP4,298,903899,3360,9.2586,420,98.17737777777778,908.9850698933333
8,630,256,nvidia/Qwen3-8B-NVFP4,299,904443,3360,9.2589,420,98.53253333333333,912.3028728800001
8,630,256,nvidia/Qwen3-8B-NVFP4,300,904019,3360,9.2606,420,98.35637777777778,910.839072048889
8,630,256,nvidia/Qwen3-8B-NVFP4,301,904287,3360,9.2574,420,98.38695555555555,910.80740236
8,630,256,nvidia/Qwen3-8B-NVFP4,302,904203,3360,9.2605,420,98.39064444444446,911.146562877778
512,930,256,nvidia/Qwen3-8B-NVFP4,263,1265691,76800,6.7945,150,186.368,1266.277376
512,930,256,nvidia/Qwen3-8B-NVFP4,264,1286214,76800,6.8084,150,186.63647058823528,1270.6957463529411
512,930,256,nvidia/Qwen3-8B-NVFP4,265,1270288,76800,6.8182,150,186.88226470588236,1274.2006572176472
512,930,256,nvidia/Qwen3-8B-NVFP4,266,1272050,76800,6.8294,150,187.39838235294118,1279.8185124411764
512,930,256,nvidia/Qwen3-8B-NVFP4,267,1273154,76800,6.8419,150,187.4593235294118,1282.5779456558826
512,930,256,nvidia/Qwen3-8B-NVFP4,268,1292994,76800,6.8522,150,187.58655882352943,1285.3806183705883
512,930,256,nvidia/Qwen3-8B-NVFP4,269,1293253,76800,6.8642,150,187.68829411764705,1288.329988482353
512,930,256,nvidia/Qwen3-8B-NVFP4,270,1275799,76800,6.8715,150,187.82465714285712,1290.6371315571428
512,930,256,nvidia/Qwen3-8B-NVFP4,271,1300047,76800,6.825,150,188.4805588235294,1286.3798139705882
512,930,256,nvidia/Qwen3-8B-NVFP4,272,1282285,76800,6.8354,150,188.5369117647059,1288.7252066764706
512,930,256,nvidia/Qwen3-8B-NVFP4,273,1301707,76800,6.8465,150,188.96732352941177,1293.7647805441177
512,930,256,nvidia/Qwen3-8B-NVFP4,274,1301467,76800,6.8582,150,189.02576470588232,1296.376499505882
512,930,256,nvidia/Qwen3-8B-NVFP4,275,1301924,76800,6.8682,150,188.96347058823528,1297.8389086941174
512,930,256,nvidia/Qwen3-8B-NVFP4,276,1302570,76800,6.88,150,188.8804411764706,1299.4974352941178
512,930,256,nvidia/Qwen3-8B-NVFP4,277,1302203,76800,6.8935,150,188.98626470588235,1302.77681575
512,930,256,nvidia/Qwen3-8B-NVFP4,278,1302800,76800,6.9041,150,188.99217647058825,1304.8208855705882
512,930,256,nvidia/Qwen3-8B-NVFP4,279,1302466,76800,6.9135,150,188.97470588235294,1306.476629117647
512,930,256,nvidia/Qwen3-8B-NVFP4,280,1303162,76800,6.9248,150,188.89549999999997,1308.0635584
512,930,256,nvidia/Qwen3-8B-NVFP4,281,1320715,76800,6.937,150,188.99817647058825,1311.0803501764708
512,930,256,nvidia/Qwen3-8B-NVFP4,282,1302720,76800,6.9479,150,188.99541176470586,1313.1212213999997
512,930,256,nvidia/Qwen3-8B-NVFP4,283,1321643,76800,6.9605,150,188.98950000000002,1315.4614147500001
512,930,256,nvidia/Qwen3-8B-NVFP4,284,1321716,76800,6.9721,150,188.88394285714284,1316.9177379942857
512,930,256,nvidia/Qwen3-8B-NVFP4,285,1321417,76800,6.9822,150,188.93197142857147,1319.1608109085716
512,930,256,nvidia/Qwen3-8B-NVFP4,286,1320525,76800,6.9965,150,188.60208823529413,1319.5545103382353
512,930,256,nvidia/Qwen3-8B-NVFP4,287,1320661,76800,7.0078,150,188.95577142857147,1324.164255017143
512,930,256,nvidia/Qwen3-8B-NVFP4,288,1339983,76800,7.0178,150,188.86865714285716,1325.442462097143
512,930,256,nvidia/Qwen3-8B-NVFP4,289,1321260,76800,7.029,150,189.03397142857148,1328.7197851714288
512,930,256,nvidia/Qwen3-8B-NVFP4,290,1339569,76800,7.0393,150,189.05134285714288,1330.7891177742858
512,930,256,nvidia/Qwen3-8B-NVFP4,291,1320680,76800,7.0523,150,188.799,1331.4671877
512,930,256,nvidia/Qwen3-8B-NVFP4,292,1321765,76800,7.0625,150,189.07448571428577,1335.3385553571432
512,930,256,nvidia/Qwen3-8B-NVFP4,293,1340504,76800,7.0721,150,189.01757142857144,1336.7511669
512,930,256,nvidia/Qwen3-8B-NVFP4,294,1339990,76800,7.0876,150,188.78957142857146,1338.064966457143
512,930,256,nvidia/Qwen3-8B-NVFP4,295,1340067,76800,7.0982,150,188.7848,1340.0322673599999
512,930,256,nvidia/Qwen3-8B-NVFP4,296,1340140,76800,7.1099,150,188.75305714285716,1342.01536098
512,930,256,nvidia/Qwen3-8B-NVFP4,297,1339995,76800,7.1204,150,188.8796,1344.8983038400002
512,930,256,nvidia/Qwen3-8B-NVFP4,298,1339752,76800,7.1323,150,188.92239999999998,1347.4512335199997
512,930,256,nvidia/Qwen3-8B-NVFP4,299,1358380,76800,7.1413,150,188.91385714285713,1349.0905280142856
512,930,256,nvidia/Qwen3-8B-NVFP4,300,1358350,76800,7.1563,150,188.81742857142854,1351.234164085714
512,930,256,nvidia/Qwen3-8B-NVFP4,301,1357440,76800,7.1686,150,188.72674285714285,1352.906528845714
512,930,256,nvidia/Qwen3-8B-NVFP4,302,1358113,76800,7.1796,150,188.94799999999998,1356.5710607999997
256,930,256,nvidia/Qwen3-8B-NVFP4,261,1080979,57600,6.3992,225,169.33412500000003,1083.6029327000003
256,930,256,nvidia/Qwen3-8B-NVFP4,262,1080807,57600,6.4095,225,168.986375,1083.1181705625002
256,930,256,nvidia/Qwen3-8B-NVFP4,263,1081442,57600,6.4184,225,169.57040625000002,1088.370695475
256,930,256,nvidia/Qwen3-8B-NVFP4,264,1094328,57600,6.4669,225,168.16121212121212,1087.4817426666666
256,930,256,nvidia/Qwen3-8B-NVFP4,265,1092467,57600,6.4744,225,166.9665625,1081.00831225
256,930,256,nvidia/Qwen3-8B-NVFP4,266,1094673,57600,6.4796,225,168.4723125,1091.633196075
256,930,256,nvidia/Qwen3-8B-NVFP4,267,1076388,57600,6.4875,225,168.6648125,1094.21297109375
256,930,256,nvidia/Qwen3-8B-NVFP4,268,1095421,57600,6.4933,225,168.76043750000002,1095.81214881875
256,930,256,nvidia/Qwen3-8B-NVFP4,269,1095776,57600,6.4956,225,168.94359375,1097.3900075625
256,930,256,nvidia/Qwen3-8B-NVFP4,270,1095430,57600,6.5032,225,168.56840625,1096.234059525
256,930,256,nvidia/Qwen3-8B-NVFP4,271,1095139,57600,6.5129,225,168.722875,1098.8752125874998
256,930,256,nvidia/Qwen3-8B-NVFP4,272,1096657,57600,6.5167,225,169.13781818181818,1102.2204197454546
256,930,256,nvidia/Qwen3-8B-NVFP4,273,1099532,57600,6.5265,225,169.33628125,1105.173239578125
256,930,256,nvidia/Qwen3-8B-NVFP4,274,1113693,57600,6.5333,225,168.98975,1104.060733675
256,930,256,nvidia/Qwen3-8B-NVFP4,275,1112816,57600,6.5395,225,168.72125,1103.352614375
256,930,256,nvidia/Qwen3-8B-NVFP4,276,1113431,57600,6.546,225,169.1977878787879,1107.5687194545455
256,930,256,nvidia/Qwen3-8B-NVFP4,277,1114119,57600,6.5536,225,168.7430303030303,1105.8743233939394
256,930,256,nvidia/Qwen3-8B-NVFP4,278,1113763,57600,6.5565,225,168.6158787878788,1105.5300092727275
256,930,256,nvidia/Qwen3-8B-NVFP4,279,1098486,57600,6.5636,225,169.0679393939394,1109.6943270060608
256,930,256,nvidia/Qwen3-8B-NVFP4,280,1097142,57600,6.5696,225,168.60093939393937,1107.640731442424
256,930,256,nvidia/Qwen3-8B-NVFP4,281,1115809,57600,6.5803,225,171.23359374999998,1126.7684169531249
256,930,256,nvidia/Qwen3-8B-NVFP4,282,1114537,57600,6.5874,225,168.30800000000002,1108.7121192000002
256,930,256,nvidia/Qwen3-8B-NVFP4,283,1116489,57600,6.5957,225,169.81054545454543,1120.0194146545452
256,930,256,nvidia/Qwen3-8B-NVFP4,284,1117642,57600,6.5998,225,168.96966666666665,1115.1660060666666
