exp_key,total_energy_diff_mj,total_energy_diff_j,power_from_total_w,energy_per_token_j,during_time,repeat_count,sm_clock,batch_size,graph_mode,input_len,avg_power,avg_temperature,energy_per_token_from_avg,time_per_token_s
seg_11_2520_1038_1024_100_2.2524_gpu_profile_11120.csv,751506,751.506,333.64677677144374,0.6831872727272728,2.2524,100,2520,11,seg,1024,,,,0.022524000000000002
seg_11_2520_1039_1024_100_2.2527_gpu_profile_11120.csv,751309,751.309,333.514893239224,0.6830081818181818,2.2527,100,2520,11,seg,1024,,,,0.022527
seg_11_2520_1040_1024_100_2.2529_gpu_profile_11120.csv,751263,751.263,333.4648675041058,0.6829663636363636,2.2529,100,2520,11,seg,1024,327.2263333333333,75.0,0.6701892785151514,0.022529
seg_11_2520_1041_1024_100_2.253_gpu_profile_11120.csv,751550,751.55,333.57745228584105,0.6832272727272727,2.253,100,2520,11,seg,1024,327.14422222222225,75.0,0.670050847878788,0.02253
seg_11_2520_1042_1024_100_2.2531_gpu_profile_11120.csv,751329,751.329,333.4645599396387,0.6830263636363636,2.2531,100,2520,11,seg,1024,327.1427777777778,75.0,0.6700776296464646,0.022531
seg_11_2520_1043_1024_100_2.2535_gpu_profile_11120.csv,718742,718.742,318.9447526070557,0.6534018181818182,2.2535,100,2520,11,seg,1024,327.00788888888883,75.0,0.6699202523737372,0.022535
seg_11_2520_1044_1024_100_2.2536_gpu_profile_11120.csv,718597,718.597,318.86625843095493,0.65327,2.2536,100,2520,11,seg,1024,327.35655555555553,75.0,0.6706643032727273,0.022536
seg_11_2520_1045_1024_100_2.2537_gpu_profile_11120.csv,718653,718.653,318.8769578914674,0.6533209090909091,2.2537,100,2520,11,seg,1024,327.0168888888889,75.0,0.6699981477171717,0.022536999999999998
seg_11_2520_1046_1024_100_2.254_gpu_profile_11120.csv,718786,718.786,318.89352262644184,0.6534418181818181,2.254,100,2520,11,seg,1024,327.35699999999997,75.0,0.6707842527272727,0.02254
seg_11_2520_1047_1024_100_2.2544_gpu_profile_11120.csv,718870,718.87,318.8742015613911,0.6535181818181818,2.2544,100,2520,11,seg,1024,326.76300000000003,75.0,0.6696859156363636,0.022543999999999998
seg_11_2520_1048_1024_100_2.2544_gpu_profile_11120.csv,751100,751.1,333.17068843151173,0.6828181818181819,2.2544,100,2520,11,seg,1024,326.80455555555557,75.0,0.6697710818585858,0.022543999999999998
seg_11_2520_1049_1024_100_2.2545_gpu_profile_11120.csv,751499,751.499,333.3328897760035,0.6831809090909091,2.2545,100,2520,11,seg,1024,326.9783333333333,75.0,0.6701569568181819,0.022545000000000003
seg_11_2520_1050_1024_100_2.2547_gpu_profile_11120.csv,751271,751.271,333.20219984920385,0.6829736363636363,2.2547,100,2520,11,seg,1024,327.07144444444447,75.0,0.6704072598080809,0.022547
seg_11_2520_1051_1024_100_2.2551_gpu_profile_11120.csv,751557,751.557,333.2699215112412,0.6832336363636364,2.2551,100,2520,11,seg,1024,327.2414444444444,75.0,0.6708747103333333,0.022551
seg_11_2520_1052_1024_100_2.2552_gpu_profile_11120.csv,751163,751.163,333.0804363249379,0.6828754545454545,2.2552,100,2520,11,seg,1024,327.3043333333334,75.0,0.6710333932121213,0.022552
