cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,34,0,630,207406,4960,2.5999,620,83.03469230769232,215.88189653076927,100.0,12.0,30.0
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,34,1,630,215561,4960,2.5995,620,83.03771428571429,215.8565382857143,100.0,12.0,30.0
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,34,2,630,207402,4960,2.5995,620,83.00014285714288,215.7588713571429,100.0,12.0,30.0
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,35,0,630,207400,4960,2.5995,620,83.00153846153844,215.76249923076918,100.0,12.0,30.0
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,35,1,630,215657,4960,2.6003,620,83.05949999999999,215.97961784999995,100.0,12.0,30.071428571428573
FULL,8,630,32,Qwen/Qwen3-1.7B_decoding-attn,35,2,630,215587,4960,2.6013,620,83.00092857142856,215.91031549285714,100.0,12.0,30.142857142857142
PIECEWISE,8,930,32,Qwen/Qwen3-1.7B_prefill-attn,0,0,922,331859,117248,2.4686,458,133.07338461538464,328.5049572615385,99.0,9.0,32.76923076923077
PIECEWISE,8,930,32,Qwen/Qwen3-1.7B_prefill-attn,0,1,922,319345,117248,2.4667,458,133.30661538461538,328.82742816923076,99.0,9.0,33.0
PIECEWISE,8,930,32,Qwen/Qwen3-1.7B_prefill-attn,0,2,922,320087,117248,2.4669,458,133.32261538461537,328.8935598923077,99.0,9.0,33.0
FULL,8,930,32,Qwen/Qwen3-1.7B_decoding-attn,32,0,930,270214,7328,3.0015,916,93.3143125,280.08290896875,100.0,15.0,31.0
FULL,8,930,32,Qwen/Qwen3-1.7B_decoding-attn,32,1,930,279354,7328,3.0023,916,93.11126666666665,279.5479559133333,100.0,15.0,31.0
FULL,8,930,32,Qwen/Qwen3-1.7B_decoding-attn,32,2,930,270297,7328,3.001,916,93.24993333333335,279.84304993333336,100.0,15.0,31.0
FULL,8,930,32,Qwen/Qwen3-1.7B_decoding-attn,33,0,930,270037,7328,3.0017,916,93.16575,279.655631775,100.0,15.0,31.0
FULL,8,930,32,Qwen/Qwen3-1.7B_decoding-attn,33,1,930,279497,7328,3.0017,916,93.32813333333334,280.1430578266667,100.0,15.0,31.0
FULL,8,930,32,Qwen/Qwen3-1.7B_decoding-attn,33,2,930,270563,7328,3.0001,916,93.24306666666666,279.7385243066667,100.0,15.0,31.0
FULL,8,930,32,Qwen/Qwen3-1.7B_decoding-attn,34,0,930,279542,7328,2.9992,916,93.20166666666668,279.5304386666667,100.0,15.0,31.0
FULL,8,930,32,Qwen/Qwen3-1.7B_decoding-attn,34,1,930,279454,7328,3.0015,916,93.292,280.015938,100.0,15.0,31.0
